Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
0,(0.11993645469177984+0.23955731300849903j),(0.658658726187831-1.4337653661118115j),0,3.594575544657083e-06,0
1,(0.5389165242199261+0.07412494383303496j),(-2.5890705253999613-0.5521609601663202j),0,0.1389175694463969,1
2,(0.9650273131165352+1.024008867864228j),(-9.238979646765618+60.37558484826484j),0,6.0931569739021105e-06,0
3,(0.12896078530420962-0j),2.4051105724356603j,0,6.635719739482778e-05,0
4,(0.5389955738867627+0.07452615932576301j),(-2.5796810538508126-0.8325340471634524j),0,0.056820653638082655,1
5,(0.9163072828129114+2.428729238729153j),(179.34072229838787+33.19034701539553j),0,7.112473871066767e-07,0
6,(1.07422376430296+0.03677580256548212j),(-6.194014082860564+2.1511324862308956j),0,6.64042836029775,1
7,(1.1424246840829553+0.012316369961605943j),(-0.14816464928746098-0.0797440026037291j),0,0.4452039097536333,1
8,(1.4269453353874795+0.008315785491769433j),(-2.063064902579041-0.023130049903945613j),0,5.065668103939778e-06,0
9,(1.0649891911415752-0j),5.80068360309815j,0,0.0010927446627399169,0
10,(1.0917906308232257-0j),-4.635541816245301j,0,0.01851120014849611,0
11,(1.1434191158643485+0.008684064285823788j),(-0.013387960918823402-0.039268078944360726j),0,4.327944810110677e-05,0
12,(1.4269515856137407+0.008311284436469578j),(-3.195166727434195-0.014177400634475028j),2105.2631578947367,3.8728104039474873,0
13,(1.6674864510553387+0.03190622235726679j),(-0.11775927620621736-0.8011617850176332j),0,0.09882618563575517,1
14,(1.7774225082544457+0.01821647227000613j),(-4.485993525587234+0.630408438144428j),0,0.009870968665884956,0
15,(1.9027842083678275+0.011895797895209288j),(-8.890055081265297+1.4873359631164245j),0,0.0001488503186979927,0
16,(1.460637062877354-0j),-0.13501851017152183j,0,0.0001927819945258003,0
17,(1.6674979116552064+0.031904067510188726j),(-0.0748923459253347-0.7588997931186242j),2631.578947368421,0.2684717081654191,0
18,(1.7774234103432223+0.018213493316814124j),(-6.635144666954329+0.8921793061336919j),0,8.082392109904124,0
19,(1.9027809623916345+0.011898089360989413j),(-12.728157771900301+1.8697956979151944j),2105.2631578947367,10.186438222807821,0
20,(1.9710619469689634+0.021843146131457308j),(-0.001519994255842279+0.09593902575195944j),526.3157894736842,0.06904958308198916,0
21,(2.202451726301695+0.004754768452887882j),(-9.793620608360115-0.047677983340179336j),0,0.0002717624532971321,0
