Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
121,(37.80211633785693+0.00031672256680522094j),(-1182.999631513702-40.844576788135186j),0,0.011450445930563009,0
122,(38.08149156842249+0.0006382813750185712j),(-45625.06031381997-341.8503548396695j),0,7177.253448184837,1
123,(38.28315556892879+0.00035415365039326356j),(-23543.913830809666-76.87566712043481j),0,4028.413404989726,0
124,(38.486361228356365+0.0002774611221293443j),(-600.2174851584047-22.999195240233146j),4482.758620689656,58.452154068579944,0
125,(39.25175154460132+0.0008392091960328297j),(-44494.982401413996-255.1954741726106j),0,6626.618569032746,0
126,(39.36368883183021+0.0011922329509692637j),(-10841.087711376613-396.17303765430694j),6206.896551724139,1109.0488247007768,0
127,(39.54111782880581+0.0009191881485732976j),(-47006.956873239666-378.6809552117341j),0,7094.836626436162,0
128,(39.69004912137178+0.0009903474069537222j),(-49220.999790431255-483.77340745687223j),0,7295.851845591929,0
129,(40.11982053774111+0.0004132217889255887j),(-31137.232736261853-113.87267890487692j),0,5216.351265605719,0
130,(40.26661147905543+0.0003692891566188973j),(-29234.579706526998-102.71156623247212j),0,4596.37552880302,0
131,(40.533936395771065+0.0008523021422199934j),(-45520.9236215671-328.75246698815636j),0,6650.699358374541,0
132,(40.774992334929166+0.0005877289090617417j),(-42120.445624003194-250.82990494077944j),5000,3127.3887024307446,0
133,(40.47596845811757-0j),-279.5644674207252j,0,0.025432622762939228,0
134,(40.562964952144114-0j),-104.81910200452126j,0,0.02847731798540546,0
135,(40.774992339434526+0.0005877355910404947j),(-637.6039411667674-890.214188832882j),0,181.12437610167285,0
136,(41.08406016943576+0.00039095228972032024j),(-31496.482595660964-121.12631069617618j),0,4216.311393870684,2
137,(41.52228317402854+0.0006998032636499645j),(-42691.68630000728-260.418418716879j),0,6218.8591540848465,0
138,(41.732481354328996+0.0003374051611759611j),(-26738.572513954517-81.81370297029623j),0,3402.235817215823,2
139,(41.99642841930794+0.0004936513753055287j),(-2224.174238859186-104.93211099055598j),2413.793103448276,149.02209799336214,0
140,(42.08800304094542+0.00023991648180185702j),(-616.6852962088208-15.204341559009816j),5172.413793103448,57.44163369667798,0
141,(42.178193373749735+0.0031069124992421765j),(-57080.79628553653-1543.6878792795553j),0,6877.733954398863,1
142,(42.9092064614619+0.0009721370936942165j),(-43807.78909667119-368.051833236724j),0,5926.803973351333,1
143,(43.043001754119075+0.00039972841485575854j),(-1460.4326673895737-90.27603959013811j),2413.793103448276,96.05337926993217,0
144,(43.27470392213516+0.000650004137086146j),(-40624.09162316009-243.34472247373273j),0,5729.862394563285,0
145,(43.60733881364884+0.0013941814015344825j),(-54421.250329608185-787.3748000623823j),0,7151.066015018859,0
146,(43.77899039277445+0.0008045614881244974j),(-1456.79100927289-95.38294058957182j),2413.793103448276,92.48715777799471,0
147,(44.000002050268286+0.012685633403389966j),(-38.218955372514564-4.794845606607597j),0,0.01524428386132091,0
148,(44.08287649391522+0.00022935848954389602j),(-86.7296540807036-16.34567891150903j),0,4.383286046193036e-05,0
149,(44.1486126620251+0.0006781948495564246j),(-1136.6112774590595-165.98138831517483j),0,0.0001278051760928711,1
150,(44.22894977026138+0.0017900122579013722j),(-3729.3114343669167-695.4972859920817j),0,0.00016325940542077322,0
151,(43.77899039967012+0.0008045236801914893j),(-1326.9486360338658-93.15280749079844j),0,0.01797767234431353,1
152,(44.00000119963114+0.012686347132774526j),(-43.24978349570408-4.447471063891373j),1724.1379310344828,1.0928868879220626,0
153,(44.082876493809906+0.00022935839158847322j),(-353.3831746924592-16.240814513068965j),2758.6206896551726,24.540546007666656,0
154,(44.148612660948096+0.0006781880091078624j),(-44130.02828736003-288.91700965693457j),0,6016.295667837832,0
155,(44.22894976280052+0.0017899786160453343j),(-51215.300786701555-963.1639408935117j),0,6461.981796079315,0
156,(44.419590270951986+0.0005653311540550626j),(-39827.44892466894-228.53058961852176j),0,5487.065967377719,1
157,(44.62622547243326+0.0008142639709755083j),(-47127.60877904226-390.33349092911214j),0,6238.764151001343,0
158,(44.70234893261291+0.0002013885165618415j),(-9132.846663404554-21.244806925978807j),0,1487.8720469796451,0
159,(44.9076830851183+0.0004716381240166587j),(-36939.46681832628-169.76329066988154j),0,5123.726580900529,0
