Pole Index,Coefficients,Status
638,"[array([-2.18192087e+01,  6.21118111e+04]), array([ 2.17852224e+01, -6.20147180e+04])]",Success
639,[],Success
640,[],Success
641,[],Success
642,[],Success
643,[],Success
644,"[array([-2.49126033e+01,  7.13949433e+04]), array([ 1.92882898e+01, -5.52777831e+04])]",Success
645,"[array([-2.17127010e+01,  6.24888935e+04]), array([ 2.16788806e+01, -6.23912512e+04])]",Success
646,"[array([-2.16723677e+01,  6.24513386e+04]), array([ 2.16723677e+01, -6.24509898e+04])]",Success
651,"[array([-2.16001593e+01,  6.26762068e+04]), array([ 2.16001593e+01, -6.26758635e+04])]",Success
653,"[array([-2.15607692e+01,  6.29360128e+04]), array([ 2.14937062e+01, -6.27399072e+04])]",Success
654,"[array([-2.15348581e+01,  6.29533942e+04]), array([ 2.15348581e+01, -6.29531274e+04])]",Success
647,"[array([-2.58070791e+01,  7.44049967e+04]), array([ 1.87118713e+01, -5.39523720e+04])]",Success
648,"[array([-2.16946400e+01,  6.25996125e+04]), array([ 2.16269500e+01, -6.24039568e+04])]",Success
649,"[array([-2.65490373e+01,  7.69324291e+04]), array([ 1.81871358e+01, -5.27016418e+04])]",Success
650,"[array([-2.16001593e+01,  6.26409026e+04]), array([ 2.16001593e+01, -6.26405594e+04])]",Success
652,"[array([-2.16271311e+01,  6.28759278e+04]), array([ 2.15933915e+01, -6.27776119e+04])]",Success
655,"[array([-2.15620588e+01,  6.30902013e+04]), array([ 2.14614583e+01, -6.27955387e+04])]",Success
656,"[array([-2.15153620e+01,  6.30952828e+04]), array([ 2.14484402e+01, -6.28986817e+04])]",Success
657,"[array([-2.55792538e+01,  7.50523219e+04]), array([ 1.84815252e+01, -5.42268044e+04])]",Success
658,"[array([-2.14506499e+01,  6.31936928e+04]), array([ 2.14172377e+01, -6.30949145e+04])]",Success
659,"[array([-2.14319786e+01,  6.33195941e+04]), array([ 2.13985433e+01, -6.32205096e+04])]",Success
660,"[array([-2.53933000e+01,  7.50995418e+04]), array([ 1.84554267e+01, -5.45809927e+04])]",Success
661,"[array([-2.53000588e+01,  7.50932442e+04]), array([ 1.84217117e+01, -5.46772829e+04])]",Success
662,[],Success
663,[],Success
664,"[array([-2.13081526e+01,  6.36958838e+04]), array([ 2.12417721e+01, -6.34971116e+04])]",Success
665,"[array([-2.50178851e+01,  7.51554283e+04]), array([ 1.84164134e+01, -5.53246534e+04])]",Success
666,"[array([-2.12259256e+01,  6.40169631e+04]), array([ 2.11928118e+01, -6.39168289e+04])]",Success
668,"[array([-2.50518222e+01,  7.58841111e+04]), array([ 1.82655469e+01, -5.53284622e+04])]",Success
670,"[array([-2.50679000e+01,  7.63144055e+04]), array([ 1.81456649e+01, -5.52406853e+04])]",Success
671,"[array([-2.10822984e+01,  6.42737686e+04]), array([ 2.10494087e+01, -6.41731191e+04])]",Success
672,"[array([-2.49181409e+01,  7.62508700e+04]), array([ 1.81680785e+01, -5.55952428e+04])]",Success
678,"[array([-2.08924625e+01,  6.49510286e+04]), array([ 2.08275791e+01, -6.47489636e+04])]",Success
681,"[array([-2.08695183e+01,  6.50029388e+04]), array([ 2.08236455e+01, -6.48597228e+04])]",Success
682,[],Success
683,[],Success
667,"[array([-2.11622596e+01,  6.40238767e+04]), array([ 2.11292966e+01, -6.39238053e+04])]",Success
669,"[array([-2.11574565e+01,  6.41975694e+04]), array([ 2.11244495e+01, -6.40971534e+04])]",Success
673,"[array([-2.10573060e+01,  6.44884458e+04]), array([ 2.10244552e+01, -6.43875760e+04])]",Success
674,"[array([-2.09729802e+01,  6.44453777e+04]), array([ 2.09729802e+01, -6.44449908e+04])]",Success
675,"[array([-2.46688421e+01,  7.60196342e+04]), array([ 1.81682688e+01, -5.59871281e+04])]",Success
676,"[array([-2.09495122e+01,  6.47173705e+04]), array([ 2.09495122e+01, -6.47171037e+04])]",Success
677,"[array([-2.09250560e+01,  6.49417031e+04]), array([ 2.08599703e+01, -6.47393970e+04])]",Success
679,"[array([-2.08924625e+01,  6.49597265e+04]), array([ 2.08599703e+01, -6.48585016e+04])]",Success
680,"[array([-2.45961197e+01,  7.65110623e+04]), array([ 1.81046960e+01, -5.63192502e+04])]",Success
684,"[array([-2.46065506e+01,  7.65434536e+04]), array([ 1.80680798e+01, -5.62052546e+04])]",Success
685,"[array([-2.08292183e+01,  6.48774745e+04]), array([ 2.08142824e+01, -6.48305527e+04])]",Success
686,"[array([-2.08468047e+01,  6.50569818e+04]), array([ 2.08142824e+01, -6.49551487e+04])]",Success
687,"[array([-2.08079913e+01,  6.50328456e+04]), array([ 2.07755801e+01, -6.49311264e+04])]",Success
688,"[array([-2.08079913e+01,  6.51249650e+04]), array([ 2.08079913e+01, -6.51246600e+04])]",Success
689,"[array([-2.07692406e+01,  6.50525489e+04]), array([ 2.08341445e+01, -6.52555327e+04])]",Success
690,"[array([-2.08282849e+01,  6.52940295e+04]), array([ 2.07633993e+01, -6.50903931e+04])]",Success
691,"[array([-2.44921895e+01,  7.71386085e+04]), array([ 1.79719715e+01, -5.66035544e+04])]",Success
694,"[array([-2.07010311e+01,  6.57123220e+04]), array([ 2.06044477e+01, -6.54053875e+04])]",Success
698,"[array([-2.05962946e+01,  6.58084012e+04]), array([ 2.05642131e+01, -6.57055120e+04])]",Success
699,"[array([-2.44449220e+01,  7.83778086e+04]), array([ 1.76856550e+01, -5.67058467e+04])]",Success
704,"[array([-2.05093809e+01,  6.63245194e+04]), array([ 2.04454887e+01, -6.61176346e+04])]",Success
705,"[array([-2.04647166e+01,  6.63137757e+04]), array([ 2.04308279e+01, -6.62036525e+04])]",Success
706,[],Success
707,[],Success
709,"[array([-2.04927887e+01,  6.64046865e+04]), array([ 2.04149302e+01, -6.61521007e+04])]",Success
692,"[array([-2.07558105e+01,  6.55589762e+04]), array([ 2.06911506e+01, -6.53544763e+04])]",Success
693,"[array([-2.06731116e+01,  6.55421628e+04]), array([ 2.06731116e+01, -6.55418903e+04])]",Success
695,"[array([-2.41928942e+01,  7.69180149e+04]), array([ 1.79803167e+01, -5.71663010e+04])]",Success
696,"[array([-2.06390217e+01,  6.57178012e+04]), array([ 2.06068737e+01, -6.56151295e+04])]",Success
697,"[array([-2.44469781e+01,  7.79711961e+04]), array([ 1.77766333e+01, -5.66971849e+04])]",Success
700,"[array([-2.05489935e+01,  6.59747459e+04]), array([ 2.05169857e+01, -6.58716358e+04])]",Success
701,"[array([-2.05312943e+01,  6.60379554e+04]), array([ 2.04993141e+01, -6.59347468e+04])]",Success
702,"[array([-2.05254679e+01,  6.61056338e+04]), array([ 2.04934967e+01, -6.60023580e+04])]",Success
703,"[array([-2.42770053e+01,  7.83389156e+04]), array([ 1.76767966e+01, -5.70407159e+04])]",Success
708,[],Success
710,"[array([-2.40012699e+01,  7.79892981e+04]), array([ 1.77245150e+01, -5.75936212e+04])]",Success
711,"[array([-2.03692927e+01,  6.63588908e+04]), array([ 2.04010701e+01, -6.64620685e+04])]",Success
712,"[array([-2.03453064e+01,  6.64099971e+04]), array([ 2.03770464e+01, -6.65132546e+04])]",Success
714,"[array([-2.03430957e+01,  6.66069995e+04]), array([ 2.03114086e+01, -6.65029045e+04])]",Success
716,"[array([-2.03044815e+01,  6.69647818e+04]), array([ 2.02412276e+01, -6.67559024e+04])]",Success
718,"[array([-2.36235161e+01,  7.82571404e+04]), array([ 1.76453202e+01, -5.84539544e+04])]",Success
720,"[array([-2.41450897e+01,  8.05033288e+04]), array([ 1.72464927e+01, -5.75027001e+04])]",Success
722,"[array([-2.01347068e+01,  6.73967203e+04]), array([ 2.00720794e+01, -6.71867400e+04])]",Success
723,"[array([-2.39424371e+01,  8.03569679e+04]), array([ 1.72899747e+01, -5.80300867e+04])]",Success
725,"[array([-2.00717995e+01,  6.77135294e+04]), array([ 2.00043572e+01, -6.74856915e+04])]",Success
726,[],Success
727,[],Success
728,[],Success
729,[],Success
731,"[array([-2.00242585e+01,  6.76708619e+04]), array([ 1.99930194e+01, -6.75649510e+04])]",Success
713,"[array([-2.03806336e+01,  6.65968828e+04]), array([ 2.03488385e+01, -6.64926856e+04])]",Success
715,"[array([-2.39061335e+01,  7.84119599e+04]), array([ 1.76303691e+01, -5.78288151e+04])]",Success
717,"[array([-2.02499789e+01,  6.69938989e+04]), array([ 2.02184368e+01, -6.68892395e+04])]",Success
719,"[array([-2.40206946e+01,  7.98004140e+04]), array([ 1.73554348e+01, -5.76578889e+04])]",Success
721,"[array([-2.01406032e+01,  6.72999737e+04]), array([ 2.01092315e+01, -6.71947994e+04])]",Success
724,"[array([-2.00464458e+01,  6.74837688e+04]), array([ 2.00464458e+01, -6.74833819e+04])]",Success
730,"[array([-2.00772495e+01,  6.77319127e+04]), array([ 2.00266981e+01, -6.75610878e+04])]",Success
732,"[array([-2.00242585e+01,  6.77693628e+04]), array([ 1.99930194e+01, -6.76633364e+04])]",Success
733,"[array([-2.33963423e+01,  7.93196866e+04]), array([ 1.74119718e+01, -5.90309810e+04])]",Success
734,"[array([-2.00051940e+01,  6.80179177e+04]), array([ 1.99427753e+01, -6.78054708e+04])]",Success
736,"[array([-2.41516541e+01,  8.24531283e+04]), array([ 1.68774439e+01, -5.76188277e+04])]",Success
737,"[array([-1.99401007e+01,  6.81616155e+04]), array([ 1.98779820e+01, -6.79489695e+04])]",Success
739,"[array([-1.98478309e+01,  6.84538385e+04]), array([ 1.98169152e+01, -6.83469432e+04])]",Success
740,"[array([-1.98005243e+01,  6.84519786e+04]), array([ 1.97697304e+01, -6.83451702e+04])]",Success
742,"[array([-1.98049016e+01,  6.86056032e+04]), array([ 1.97431078e+01, -6.83912080e+04])]",Success
743,"[array([-1.97683914e+01,  6.86274384e+04]), array([ 1.97375515e+01, -6.85200351e+04])]",Success
744,"[array([-2.41109672e+01,  8.40571892e+04]), array([ 1.66238774e+01, -5.79554732e+04])]",Success
745,"[array([-1.97296915e+01,  6.89347680e+04]), array([ 1.96682283e+01, -6.87197515e+04])]",Success
746,"[array([-2.40445896e+01,  8.40696569e+04]), array([ 1.66097494e+01, -5.80742013e+04])]",Success
747,"[array([-1.96876653e+01,  6.90555553e+04]), array([ 1.96427991e+01, -6.88978962e+04])]",Success
748,[],Success
749,[],Success
750,[],Success
751,[],Success
756,"[array([-2.30319553e+01,  8.16081141e+04]), array([ 1.69315995e+01, -5.99926564e+04])]",Success
735,"[array([-2.33569014e+01,  7.96285742e+04]), array([ 1.73826191e+01, -5.92620935e+04])]",Success
738,"[array([-2.32490776e+01,  7.99050627e+04]), array([ 1.73104545e+01, -5.94965555e+04])]",Success
741,"[array([-2.40222671e+01,  8.30840607e+04]), array([ 1.68219590e+01, -5.81845842e+04])]",Success
752,"[array([-1.96945904e+01,  6.90798026e+04]), array([ 1.96088580e+01, -6.87787749e+04])]",Success
753,"[array([-1.96315662e+01,  6.89788693e+04]), array([ 1.96009398e+01, -6.88708796e+04])]",Success
754,"[array([-2.34781338e+01,  8.26989886e+04]), array([ 1.67925155e+01, -5.91494137e+04])]",Success
755,"[array([-1.96098930e+01,  6.92090826e+04]), array([ 1.95488030e+01, -6.89931353e+04])]",Success
757,"[array([-1.95771620e+01,  6.94461736e+04]), array([ 1.95161739e+01, -6.92295259e+04])]",Success
758,"[array([-1.95414104e+01,  6.94606074e+04]), array([ 1.95109721e+01, -6.93521057e+04])]",Success
760,"[array([-1.95150014e+01,  6.96264667e+04]), array([ 1.94846042e+01, -6.95177448e+04])]",Success
763,"[array([-1.94595101e+01,  6.97341579e+04]), array([ 1.94291520e+01, -6.96250281e+04])]",Success
764,"[array([-1.94595101e+01,  6.97808062e+04]), array([ 1.94291520e+01, -6.96716418e+04])]",Success
765,"[array([-2.35998559e+01,  8.48521158e+04]), array([ 1.64512223e+01, -5.91496197e+04])]",Success
766,"[array([-1.94026896e+01,  6.98101678e+04]), array([ 1.94026896e+01, -6.98098628e+04])]",Success
768,"[array([-1.93812434e+01,  7.00250145e+04]), array([ 1.93510545e+01, -6.99156337e+04])]",Success
770,"[array([-2.34339149e+01,  8.50715154e+04]), array([ 1.63975410e+01, -5.95301072e+04])]",Success
771,"[array([-1.93179093e+01,  7.02828644e+04]), array([ 1.92578225e+01, -7.00639070e+04])]",Success
772,[],Success
773,[],Success
774,[],Success
775,[],Success
776,[],Success
777,[],Success
778,[],Success
779,"[array([-1.92692108e+01,  7.04182411e+04]), array([ 1.92091821e+01, -7.01984888e+04])]",Success
759,"[array([-2.27438471e+01,  8.10154208e+04]), array([ 1.70423923e+01, -6.07074410e+04])]",Success
761,"[array([-1.94846042e+01,  6.95392278e+04]), array([ 1.94543016e+01, -6.94306903e+04])]",Success
767,"[array([-1.93918394e+01,  6.98813935e+04]), array([ 1.93616341e+01, -6.97721601e+04])]",Success
769,"[array([-2.19407805e+01,  7.95092342e+04]), array([ 1.72413644e+01, -6.24792648e+04])]",Success
780,"[array([-1.92692108e+01,  7.04390587e+04]), array([ 1.92391496e+01, -7.03288674e+04])]",Success
781,"[array([-2.33063540e+01,  8.53535222e+04]), array([ 1.63298825e+01, -5.98037270e+04])]",Success
782,"[array([-1.91990731e+01,  7.04825680e+04]), array([ 1.91990731e+01, -7.04821811e+04])]",Success
783,"[array([-1.92239208e+01,  7.06329001e+04]), array([ 1.91641263e+01, -7.04128539e+04])]",Success
785,"[array([-1.91618836e+01,  7.07576514e+04]), array([ 1.91320365e+01, -7.06470913e+04])]",Success
786,"[array([-2.30817290e+01,  8.52570443e+04]), array([ 1.63508387e+01, -6.03969934e+04])]",Success
787,"[array([-2.30934818e+01,  8.58433619e+04]), array([ 1.62328188e+01, -6.03410474e+04])]",Success
788,"[array([-1.90891838e+01,  7.10141458e+04]), array([ 1.90594499e+01, -7.09031862e+04])]",Success
789,"[array([-1.90937803e+01,  7.11137624e+04]), array([ 1.90342981e+01, -7.08918815e+04])]",Success
791,"[array([-2.31316624e+01,  8.63902141e+04]), array([ 1.61554468e+01, -6.03368926e+04])]",Success
792,"[array([-1.90383507e+01,  7.12672433e+04]), array([ 1.90086960e+01, -7.11559276e+04])]",Success
793,"[array([-2.31504030e+01,  8.67534782e+04]), array([ 1.60741270e+01, -6.02356459e+04])]",Success
794,"[array([-1.89866030e+01,  7.14088209e+04]), array([ 1.89570288e+01, -7.12972465e+04])]",Success
795,"[array([-2.26040629e+01,  8.51190680e+04]), array([ 1.62797669e+01, -6.13041501e+04])]",Success
796,"[array([-1.89963281e+01,  7.15785047e+04]), array([ 1.89371495e+01, -7.13552142e+04])]",Success
797,"[array([-2.31073854e+01,  8.74030801e+04]), array([ 1.59927431e+01, -6.04942489e+04])]",Success
798,[],Success
799,[],Success
801,"[array([-1.89004467e+01,  7.18174354e+04]), array([ 1.88709608e+01, -7.17050938e+04])]",Success
802,"[array([-2.30539798e+01,  8.77980535e+04]), array([ 1.58742253e+01, -6.04545403e+04])]",Success
803,"[array([-1.88754460e+01,  7.19150112e+04]), array([ 1.88459991e+01, -7.18025174e+04])]",Success
762,"[array([-2.36080434e+01,  8.43874472e+04]), array([ 1.65193849e+01, -5.90508897e+04])]",Success
784,"[array([-1.91721267e+01,  7.06308397e+04]), array([ 1.91422636e+01, -7.05204390e+04])]",Success
790,"[array([-1.90937803e+01,  7.11494278e+04]), array([ 1.90342981e+01, -7.09274359e+04])]",Success
800,"[array([-1.89300248e+01,  7.17772026e+04]), array([ 1.88709608e+01, -7.15529116e+04])]",Success
804,"[array([-1.88210846e+01,  7.20096117e+04]), array([ 1.87917683e+01, -7.18971015e+04])]",Success
805,"[array([-1.88161638e+01,  7.20481697e+04]), array([ 1.87868551e+01, -7.19355613e+04])]",Success
806,"[array([-2.2502166e+01,  8.6240796e+04]), array([ 1.60815480e+01, -6.16331511e+04])]",Success
807,"[array([-1.87619021e+01,  7.21689081e+04]), array([ 1.87619021e+01, -7.21685594e+04])]",Success
809,"[array([-1.87616550e+01,  7.23622029e+04]), array([ 1.87324312e+01, -7.22491816e+04])]",Success
811,"[array([-1.87511276e+01,  7.24060711e+04]), array([ 1.87218747e+01, -7.22928111e+04])]",Success
812,"[array([-1.87218747e+01,  7.24625301e+04]), array([ 1.86927129e+01, -7.23493526e+04])]",Success
813,"[array([-2.33355104e+01,  9.03952353e+04]), array([ 1.55368553e+01, -6.01860536e+04])]",Success
814,"[array([-1.86770633e+01,  7.24777483e+04]), array([ 1.86770633e+01, -7.24774051e+04])]",Success
815,"[array([-1.87355204e+01,  7.27095339e+04]), array([ 1.85900583e+01, -7.21445982e+04])]",Success
816,"[array([-1.86865668e+01,  7.27987799e+04]), array([ 1.86283532e+01, -7.25717260e+04])]",Success
819,"[array([-2.32187579e+01,  9.09154311e+04]), array([ 1.54391224e+01, -6.04537105e+04])]",Success
820,"[array([-1.85878065e+01,  7.30212505e+04]), array([ 1.85375701e+01, -7.28235617e+04])]",Success
821,[],Success
822,[],Success
823,[],Success
824,[],Success
825,[],Success
826,"[array([-1.85471686e+01,  7.28616675e+04]), array([ 1.85537024e+01, -7.28869590e+04])]",Success
827,"[array([-1.85779045e+01,  7.30886756e+04]), array([ 1.85489218e+01, -7.29744272e+04])]",Success
828,"[array([-1.85779045e+01,  7.31350943e+04]), array([ 1.85200294e+01, -7.29069164e+04])]",Success
808,"[array([-1.87665836e+01,  7.23265620e+04]), array([ 1.87082117e+01, -7.21012097e+04])]",Success
810,"[array([-2.25514078e+01,  8.70117888e+04]), array([ 1.59839100e+01, -6.16746154e+04])]",Success
817,"[array([-2.28374446e+01,  8.91297888e+04]), array([ 1.56951163e+01, -6.12559878e+04])]",Success
818,"[array([-1.86333596e+01,  7.27714621e+04]), array([ 1.86043357e+01, -7.26577653e+04])]",Success
829,"[array([-2.28749978e+01,  9.01421887e+04]), array([ 1.55394292e+01, -6.12359100e+04])]",Success
830,"[array([-1.85452486e+01,  7.32711766e+04]), array([ 1.84874753e+01, -7.30426129e+04])]",Success
831,"[array([-2.31126371e+01,  9.14229442e+04]), array([ 1.53784472e+01, -6.08304608e+04])]",Success
832,"[array([-2.33154073e+01,  9.23991539e+04]), array([ 1.52631790e+01, -6.04878489e+04])]",Success
833,"[array([-1.84678191e+01,  7.34183305e+04]), array([ 1.84390531e+01, -7.33036261e+04])]",Success
834,"[array([-1.84631774e+01,  7.34835158e+04]), array([ 1.84344186e+01, -7.33687480e+04])]",Success
835,"[array([-1.84346205e+01,  7.36114179e+04]), array([ 1.84059062e+01, -7.34964508e+04])]",Success
836,"[array([-1.84346205e+01,  7.36261662e+04]), array([ 1.84059062e+01, -7.35111761e+04])]",Success
838,"[array([-1.83963764e+01,  7.37274467e+04]), array([ 1.83677216e+01, -7.36122608e+04])]",Success
840,"[array([-1.83630431e+01,  7.37264619e+04]), array([ 1.83630431e+01, -7.37261132e+04])]",Success
842,"[array([-1.83196023e+01,  7.37470828e+04]), array([ 1.83481820e+01, -7.38617484e+04])]",Success
847,"[array([-1.83060463e+01,  7.41963558e+04]), array([ 1.82490181e+01, -7.39648718e+04])]",Success
848,"[array([-1.83060463e+01,  7.41993789e+04]), array([ 1.82490181e+01, -7.39678855e+04])]",Success
849,"[array([-1.82966180e+01,  7.43548192e+04]), array([ 1.82396192e+01, -7.41228797e+04])]",Success
851,"[array([-1.82297090e+01,  7.42668699e+04]), array([ 1.82034201e+01, -7.41593498e+04])]",Success
852,[],Success
853,[],Success
854,[],Success
855,[],Success
856,[],Success
857,"[array([-1.82696961e+01,  7.44296708e+04]), array([ 1.82225776e+01, -7.42374250e+04])]",Success
837,"[array([-2.26685335e+01,  9.06556448e+04]), array([ 1.54181540e+01, -6.16597085e+04])]",Success
839,"[array([-1.83963764e+01,  7.37680618e+04]), array([ 1.83391559e+01, -7.35382258e+04])]",Success
841,"[array([-2.24982322e+01,  9.03547210e+04]), array([ 1.54509485e+01, -6.20519260e+04])]",Success
843,"[array([-1.83768511e+01,  7.39972059e+04]), array([ 1.83196023e+01, -7.37663805e+04])]",Success
844,"[array([-2.21458297e+01,  8.94239572e+04]), array([ 1.55666973e+01, -6.28573918e+04])]",Success
845,"[array([-1.83109044e+01,  7.39523955e+04]), array([ 1.83109044e+01, -7.39521287e+04])]",Success
850,"[array([-2.23044486e+01,  9.06721476e+04]), array([ 1.53672382e+01, -6.24707306e+04])]",Success
858,"[array([-1.82397300e+01,  7.44589004e+04]), array([ 1.82112749e+01, -7.43424762e+04])]",Success
859,"[array([-1.82069043e+01,  7.44428794e+04]), array([ 1.81785446e+01, -7.43265790e+04])]",Success
860,"[array([-2.22870161e+01,  9.11786210e+04]), array([ 1.53369861e+01, -6.27456403e+04])]",Success
861,"[array([-1.81935435e+01,  7.45755919e+04]), array([ 1.81368658e+01, -7.43428884e+04])]",Success
862,"[array([-1.81651605e+01,  7.45130874e+04]), array([ 1.81368658e+01, -7.43966014e+04])]",Success
863,"[array([-1.81651605e+01,  7.45475127e+04]), array([ 1.81651605e+01, -7.45471695e+04])]",Success
864,"[array([-1.81935435e+01,  7.47028318e+04]), array([ 1.81368658e+01, -7.44697700e+04])]",Success
865,"[array([-1.74127616e+01,  7.18010026e+04]), array([ 1.89158176e+01, -7.79984938e+04])]",Success
866,"[array([-1.82042508e+01,  7.50662083e+04]), array([ 1.80066853e+01, -7.42511542e+04])]",Success
870,"[array([-1.81005588e+01,  7.49749320e+04]), array([ 1.80442585e+01, -7.47413422e+04])]",Success
871,"[array([-1.80960421e+01,  7.50432968e+04]), array([ 1.80397558e+01, -7.48095324e+04])]",Success
872,"[array([-1.80726037e+01,  7.49905815e+04]), array([ 1.80726037e+01, -7.49902765e+04])]",Success
876,"[array([-1.79992346e+01,  7.51891636e+04]), array([ 1.79711984e+01, -7.50716245e+04])]",Success
878,"[array([-1.80464124e+01,  7.54973874e+04]), array([ 1.79341485e+01, -7.50274262e+04])]",Success
879,"[array([-1.80134321e+01,  7.54189500e+04]), array([ 1.79573155e+01, -7.51836573e+04])]",Success
880,"[array([-1.79951823e+01,  7.55840682e+04]), array([ 1.79391226e+01, -7.53482993e+04])]",Success
886,[],Success
887,[],Success
846,"[array([-2.23994079e+01,  9.05464928e+04]), array([ 1.54235082e+01, -6.23474774e+04])]",Success
867,"[array([-2.21647176e+01,  9.14593323e+04]), array([ 1.52819895e+01, -6.30587338e+04])]",Success
868,"[array([-1.81380970e+01,  7.49529385e+04]), array([ 1.80815920e+01, -7.47191357e+04])]",Success
869,"[array([-2.22382799e+01,  9.19271771e+04]), array([ 1.52141312e+01, -6.28909372e+04])]",Success
873,"[array([-1.80027917e+01,  7.48786619e+04]), array([ 1.80871798e+01, -7.52293088e+04])]",Success
874,"[array([-1.80499985e+01,  7.52018871e+04]), array([ 1.79938554e+01, -7.49677818e+04])]",Success
877,"[array([-2.23540421e+01,  9.34353232e+04]), array([ 1.50191220e+01, -6.27767257e+04])]",Success
881,"[array([-1.79627730e+01,  7.55054756e+04]), array([ 1.79069012e+01, -7.52702356e+04])]",Success
882,"[array([-1.79580119e+01,  7.55148673e+04]), array([ 1.79300399e+01, -7.53968971e+04])]",Success
883,"[array([-2.19990443e+01,  9.26560468e+04]), array([ 1.50792925e+01, -6.35112459e+04])]",Success
884,"[array([-1.79445975e+01,  7.57027756e+04]), array([ 1.78887823e+01, -7.54669600e+04])]",Success
885,[],Success
888,"[array([-2.19681015e+01,  9.28526081e+04]), array([ 1.50292909e+01, -6.35239988e+04])]",Success
889,"[array([-1.78855675e+01,  7.57375551e+04]), array([ 1.78855675e+01, -7.57372119e+04])]",Success
890,"[array([-1.79092116e+01,  7.58830318e+04]), array([ 1.78812721e+01, -7.57643857e+04])]",Success
891,"[array([-1.79092116e+01,  7.58893842e+04]), array([ 1.78534196e+01, -7.56526260e+04])]",Success
892,"[array([-1.78487080e+01,  7.57511956e+04]), array([ 1.78487080e+01, -7.57507706e+04])]",Success
893,"[array([-1.78722620e+01,  7.58862273e+04]), array([ 1.78444236e+01, -7.57676788e+04])]",Success
894,"[array([-1.78722620e+01,  7.59094195e+04]), array([ 1.78166718e+01, -7.56729231e+04])]",Success
895,"[array([-2.17255261e+01,  9.25202151e+04]), array([ 1.50561617e+01, -6.41177639e+04])]",Success
897,"[array([-1.78283207e+01,  7.61473589e+04]), array([ 1.77727807e+01, -7.59097589e+04])]",Success
898,"[array([-1.78236359e+01,  7.62654759e+04]), array([ 1.77681106e+01, -7.60275461e+04])]",Success
899,"[array([-1.77915785e+01,  7.61379537e+04]), array([ 1.77915785e+01, -7.61376105e+04])]",Success
900,"[array([-1.79032996e+01,  7.66188899e+04]), array([ 1.76538728e+01, -7.55510626e+04])]",Success
912,"[array([-1.76769985e+01,  7.68828371e+04]), array([ 1.76219299e+01, -7.66430222e+04])]",Success
875,"[array([-2.20160963e+01,  9.18008007e+04]), array([ 1.52084876e+01, -6.34155997e+04])]",Success
896,"[array([-1.78556668e+01,  7.60699415e+04]), array([ 1.78000417e+01, -7.58326971e+04])]",Success
901,"[array([-1.77928857e+01,  7.64356825e+04]), array([ 1.77374561e+01, -7.61972606e+04])]",Success
902,"[array([-2.13543363e+01,  9.18376470e+04]), array([ 1.51354538e+01, -6.50928236e+04])]",Success
903,"[array([-2.19931858e+01,  9.47496736e+04]), array([ 1.48053087e+01, -6.37835251e+04])]",Success
905,"[array([-1.77341387e+01,  7.65521563e+04]), array([ 1.76789781e+01, -7.63137368e+04])]",Success
906,"[array([-1.77346555e+01,  7.66322001e+04]), array([ 1.76794074e+01, -7.63931278e+04])]",Success
907,"[array([-2.17696766e+01,  9.41832234e+04]), array([ 1.48455517e+01, -6.42271622e+04])]",Success
908,"[array([-1.77127599e+01,  7.67745665e+04]), array([ 1.76575800e+01, -7.65350889e+04])]",Success
909,"[array([-2.19162413e+01,  9.50150689e+04]), array([ 1.47727468e+01, -6.40451632e+04])]",Success
910,"[array([-1.76908662e+01,  7.68073852e+04]), array([ 1.76357545e+01, -7.65677672e+04])]",Success
911,"[array([-1.76632674e+01,  7.67130868e+04]), array([ 1.76357545e+01, -7.65932122e+04])]",Success
913,"[array([-1.76453252e+01,  7.68077473e+04]), array([ 1.76178402e+01, -7.66877252e+04])]",Success
914,"[array([-1.76323774e+01,  7.69398487e+04]), array([ 1.76049126e+01, -7.68196590e+04])]",Success
915,"[array([-1.76049126e+01,  7.68509461e+04]), array([ 1.76049126e+01, -7.68505592e+04])]",Success
916,"[array([-1.7659928e+01,  7.7103077e+04]), array([ 1.75502390e+01, -7.66237902e+04])]",Success
917,"[array([-2.14353232e+01,  9.36968413e+04]), array([ 1.49132958e+01, -6.51883713e+04])]",Success
918,"[array([-2.19481837e+01,  9.60474249e+04]), array([ 1.46062993e+01, -6.39184655e+04])]",Success
919,"[array([-1.75986408e+01,  7.70238302e+04]), array([ 1.75625442e+01, -7.68654117e+04])]",Success
920,[],Success
921,[],Success
922,[],Success
924,"[array([-2.19674988e+01,  9.61319040e+04]), array([ 1.46343124e+01, -6.40411374e+04])]",Success
925,"[array([-1.76351617e+01,  7.71836039e+04]), array([ 1.7552057e+01, -7.6819542e+04])]",Success
928,"[array([-1.75364828e+01,  7.72981314e+04]), array([ 1.75091674e+01, -7.71773454e+04])]",Success
904,"[array([-1.77341387e+01,  7.65215517e+04]), array([ 1.77065154e+01, -7.64020517e+04])]",Success
923,"[array([-2.14637056e+01,  9.38208412e+04]), array([ 1.48608781e+01, -6.49591081e+04])]",Success
926,"[array([-2.15555781e+01,  9.47767615e+04]), array([ 1.47277641e+01, -6.47555199e+04])]",Success
927,"[array([-1.75728506e+01,  7.73839729e+04]), array([ 1.75181065e+01, -7.71425968e+04])]",Success
929,"[array([-1.75596995e+01,  7.74367730e+04]), array([ 1.75049963e+01, -7.71952324e+04])]",Success
930,"[array([-1.75506585e+01,  7.74486860e+04]), array([ 1.74959835e+01, -7.72070702e+04])]",Success
