Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
0,(447.6309231104788+4.476309231104788j),(25151.85065075801+7397.304809029668j),0,1.5895365812227384,0
1,(454.52073203934754+25.66933687366312j),(359848.1729292668-315823.447229998j),0,0.2289905663170071,0
2,(699.5783074678496+7.3764428082221345j),(73634.20231384583+70829.05044819189j),2758.6206896551726,1.1553063980930687,0
