Pole Index,Coefficients,Status
115,"[array([ -101.32612847, 15917.2002807 ]), array([    92.95570916, -14631.04309666])]",Success
116,"[array([  -94.51888011, 15325.83523056]), array([    88.43397367, -14339.94220913])]",Success
118,"[array([  -92.56329296, 15483.39944457]), array([    88.17451614, -14752.01366174])]",Success
120,"[array([  -93.40861983, 15941.04440867]), array([    85.59199893, -14608.96835749])]",Success
121,"[array([  -96.49286672, 16459.94172435]), array([   108.23538489, -18540.76655331])]",Success
122,"[array([  -97.64211152, 16727.56687684]), array([    81.89338386, -14030.3351402 ])]",Success
134,"[array([  -90.06134548, 15865.09951079]), array([    85.77270998, -15111.32800162])]",Success
135,"[array([  -91.41452896, 16217.25657758]), array([    84.02356705, -14907.02492676])]",Success
136,"[array([  -91.41452896, 16371.00740191]), array([    83.31450741, -14921.13146301])]",Success
137,"[array([  -89.34097201, 16423.12896363]), array([    82.87800808, -15235.90282245])]",Success
138,"[array([  -97.87101457, 18076.88448024]), array([   111.29332514, -20664.91607721])]",Success
139,"[array([  -88.5345526 , 16685.48753551]), array([    81.40677083, -15343.09464276])]",Success
140,"[array([  -87.53710007, 16705.20307643]), array([    81.204629  , -15497.46735567])]",Success
141,"[array([ -117.40589424, 22387.95007563]), array([   123.50490173, -23749.89047943])]",Success
143,"[array([  -84.92878626, 16723.68554987]), array([    81.25221543, -16000.56928136])]",Success
144,"[array([  -85.81335728, 17127.88169791]), array([    79.6055825, -15891.549372 ])]",Success
147,[],Success
148,[],Success
149,[],Success
150,[],Success
151,[],Success
152,[],Success
153,[],Success
70,"[array([ -145.590552  , 14022.34558293]), array([   137.20575581, -13304.72525127])]",Success
142,"[array([  -93.68938191, 18310.10367069]), array([    77.49615541, -15161.28651209])]",Success
145,"[array([  -86.20881054, 17554.30837965]), array([    77.62370077, -15806.82877571])]",Success
146,"[array([  -83.51478521, 17039.58197477]), array([    81.69131828, -16681.97294468])]",Success
154,"[array([  -84.63043084, 17568.6541579 ]), array([    77.72923691, -16137.0095275 ])]",Success
155,"[array([ -154.30667582, 32555.15202839]), array([    59.97967133, -12687.83066454])]",Success
156,"[array([  -83.70725969, 17870.94174611]), array([    76.25873234, -16281.88514833])]",Success
161,"[array([  -81.29043648, 17921.43020015]), array([    76.10168522, -16778.42675734])]",Success
162,"[array([  -81.40665701, 18186.66508082]), array([    74.90780624, -16735.26653349])]",Success
163,"[array([  -82.02081939, 18464.68450781]), array([    73.81873745, -16619.51464367])]",Success
169,"[array([  -83.56053962, 19455.66537196]), array([    70.20455173, -16346.88006075])]",Success
170,"[array([  -80.04631132, 18775.99713371]), array([    72.89323669, -17099.00522939])]",Success
171,"[array([  -77.98262699, 18661.44785405]), array([    73.29697558, -17541.21485011])]",Success
172,"[array([  -91.54111668, 22046.29343376]), array([    63.29608811, -15244.79819295])]",Success
173,"[array([  -77.74724978, 18902.57987306]), array([    71.84239537, -17468.66927479])]",Success
174,[],Success
175,[],Success
176,[],Success
178,[],Success
179,[],Success
180,[],Success
181,[],Success
182,[],Success
183,[],Success
185,[],Success
157,"[array([  -82.55532492, 17789.96110936]), array([    76.58323758, -16504.37884021])]",Success
158,"[array([  -82.17835996, 17813.524206  ]), array([    76.25873234, -16530.94903054])]",Success
159,"[array([ -224.25641958, 47889.91073415]), array([   320.36631369, -70312.31179725])]",Success
160,"[array([  -83.5696076 , 18360.55736258]), array([    74.20703745, -16304.46024703])]",Success
165,"[array([  -79.66155885, 18173.52070819]), array([    74.83358559, -17072.8757271 ])]",Success
167,"[array([  -79.66155885, 18453.08248191]), array([    73.87418064, -17113.32412103])]",Success
168,"[array([ -205.79236037, 47449.58084452]), array([   149.02205406, -34936.02770405])]",Success
177,[],Success
184,[],Success
186,[],Success
187,"[array([  -76.85023941, 19039.16247837]), array([    71.57296975, -17735.34731824])]",Success
188,"[array([  -76.49771538, 19056.65399978]), array([    71.57296975, -17830.68462532])]",Success
189,"[array([  -76.76105399, 19304.12359967]), array([    70.25587992, -17669.11943341])]",Success
190,"[array([  -79.25365137, 20196.92353488]), array([    67.8385164 , -17289.22426918])]",Success
191,"[array([ -179.18216832, 45914.3833672 ]), array([    46.30550417, -11880.12438714])]",Success
192,"[array([  -75.61816278, 19386.48890249]), array([    70.1479127, -17984.7878241])]",Success
193,"[array([  -73.26559771, 18994.25702842]), array([    71.36259517, -18501.93081536])]",Success
195,"[array([  -74.84029815, 19683.50279437]), array([    69.15622487, -18189.04152957])]",Success
197,"[array([  -77.82466091, 20962.09595921]), array([    65.22147696, -17568.80126388])]",Success
198,"[array([  -72.8945919, 19669.4338266]), array([    69.14036399, -18656.92919641])]",Success
199,"[array([  -74.30374996, 20277.11748078]), array([    67.12313547, -18319.30978617])]",Success
201,"[array([  -73.4136207 , 20252.11157188]), array([    67.50320209, -18623.82053799])]",Success
205,[],Success
206,[],Success
207,[],Success
164,"[array([ -177.4738787 , 40163.93019016]), array([   100.53433591, -22986.46265317])]",Success
166,"[array([ -124.36372857, 28016.89227332])]",Success
194,"[array([ -128.04707261, 33477.63165097]), array([   131.12020236, -34668.42422541])]",Success
196,"[array([  -75.01185396, 19839.39074393]), array([    68.65491719, -18158.92117866])]",Success
200,"[array([  -87.53162468, 24065.63325566]), array([    61.50870924, -16930.9301927 ])]",Success
202,"[array([ -256.94767246, 70631.02692155]), array([   189.65185348, -53322.69677284])]",Success
203,"[array([  -73.00262281, 20429.98356045]), array([    66.84206392, -18706.95576418])]",Success
204,"[array([  -73.26869968, 20750.3870318 ]), array([    65.91117335, -18667.78153395])]",Success
208,[],Success
209,[],Success
210,[],Success
211,[],Success
212,"[array([  -74.41604622, 21284.20009956]), array([    63.87377301, -18269.29771336])]",Success
213,"[array([  -70.3197501 , 20274.02789158]), array([    66.94194551, -19301.17602831])]",Success
214,"[array([ -112.71842296, 32491.31685539]), array([   209.99596606, -61353.52608619])]",Success
215,"[array([  -71.97044846, 21062.53584078]), array([    64.95637933, -19010.48302464])]",Success
216,"[array([  -46.17381181, 13523.66958279]), array([   133.30178715, -39075.56304364])]",Success
217,"[array([  -70.9708589 , 21063.46951886]), array([    64.95637933, -19279.78334728])]",Success
218,"[array([  -71.10847519, 21254.96432751]), array([    64.23664776, -19202.2472102 ])]",Success
219,"[array([  -70.40230629, 21271.20122298]), array([    63.89453008, -19306.48741205])]",Success
223,"[array([  -73.39515909, 22862.27791972]), array([    60.18403045, -18747.53860941])]",Success
225,"[array([  -69.75431314, 22112.91295594]), array([    61.93951457, -19636.52907798])]",Success
231,[],Success
234,[],Success
235,"[array([  -74.21812796, 24488.65136269]), array([    69.04479891, -22841.23752191])]",Success
220,"[array([  -62.5042358 , 19286.19251494]), array([    71.01420218, -21914.97926923])]",Success
221,"[array([  -71.68732258, 22175.60176565]), array([    61.48790676, -19021.79546779])]",Success
222,"[array([ -123.32793125, 38366.61769958]), array([    48.3794457 , -15077.54652995])]",Success
224,"[array([  -69.01838355, 21669.25042628]), array([    62.95400675, -19766.04120939])]",Success
226,"[array([  -67.80695258, 21950.01258184]), array([    62.13273061, -20115.19647968])]",Success
227,"[array([  -96.42677023, 31180.09068839]), array([   110.81882549, -36125.55409588])]",Success
228,"[array([  -69.21007227, 22538.60718734]), array([    60.45287945, -19687.23193394])]",Success
232,[],Success
233,[],Success
236,"[array([  -67.10896343, 22433.6758416 ]), array([    60.85304311, -20343.87488055])]",Success
237,"[array([  -67.10896343, 22568.8356722 ]), array([    60.59627921, -20379.65722431])]",Success
238,"[array([  -66.79682871, 22599.20197601]), array([    60.59627921, -20502.940343  ])]",Success
240,"[array([  -66.27588626, 22769.9522285 ]), array([    59.8440492 , -20561.04946264])]",Success
241,"[array([  -84.21363557, 29185.29281734]), array([    53.99958311, -18743.09903059])]",Success
242,"[array([  -65.94702929, 23126.97852137]), array([    59.04880447, -20708.96203608])]",Success
243,"[array([  -67.52470942, 23849.89013488]), array([    57.36855394, -20263.28946458])]",Success
252,"[array([  -52.16142488, 19411.12059345]), array([   121.86385989, -45513.51322407])]",Success
253,"[array([  -64.17499626, 24094.85877932]), array([    56.60131139, -21251.71722689])]",Success
254,[],Success
255,[],Success
256,[],Success
257,[],Success
258,[],Success
259,[],Success
260,"[array([  -63.73789488, 23930.99236268]), array([    56.27455835, -21128.74307982])]",Success
229,"[array([  -74.80280538, 24681.35403176]), array([    68.91779352, -22799.12611843])]",Success
230,[],Success
239,"[array([  -67.23641721, 22835.06804715]), array([    59.89126239, -20341.22196945])]",Success
244,"[array([  -70.38931763, 25010.87060377]), array([    55.20730795, -19617.02267502])]",Success
248,"[array([  -607.57434408, 220279.47326144]), array([    322.8429873 , -122584.11686522])]",Success
249,"[array([  -64.9653303 , 23949.75712786]), array([    56.94491915, -20993.47324599])]",Success
250,"[array([  -35.57800143, 13167.5326973 ]), array([   176.97775071, -65510.68811324])]",Success
251,"[array([  -64.65078013, 23968.81580432]), array([    57.13948617, -21184.95999391])]",Success
261,"[array([  -62.68107298, 23663.68202617]), array([    57.61324154, -21750.87786498])]",Success
262,"[array([  -64.16640646, 24285.67285808]), array([    56.17888698, -21263.47909466])]",Success
263,"[array([  -66.38739167, 25414.14465845]), array([    53.90656204, -20636.67379897])]",Success
264,"[array([  -61.95908817, 23835.91210485]), array([    57.21328567, -22010.91673594])]",Success
265,"[array([  -57.70438684, 22171.49528207]), array([   165.98916214, -64150.08241689])]",Success
266,"[array([  -64.02377465, 24782.75934149]), array([    55.06571565, -21315.6203075 ])]",Success
267,"[array([  -61.66273093, 24046.95919049]), array([    56.65592799, -22094.77184547])]",Success
269,"[array([  -60.95162765, 24068.58392381]), array([    56.52351795, -22321.17577375])]",Success
270,"[array([  -63.90912159, 25394.44177039]), array([    54.17810308, -21528.63311518])]",Success
272,"[array([  -63.61465576, 25740.73479001]), array([    53.27080929, -21556.94628355])]",Success
273,"[array([  -68.49712172, 27844.96795458]), array([    50.05558895, -20348.83008779])]",Success
275,"[array([  -64.59910316, 26433.33670885]), array([    51.93767894, -21253.39442714])]",Success
279,"[array([  -61.26041427, 25749.26625513]), array([    52.97519431, -22267.26581413])]",Success
280,"[array([  -31.526701  , 13253.35304015]), array([    497.15182354, -209350.60415297])]",Success
283,[],Success
284,[],Success
285,[],Success
245,"[array([  -63.70073994, 22957.6091043 ]), array([    59.40026804, -21409.23358172])]",Success
246,"[array([  -65.01484605, 23518.37551274]), array([    57.79097426, -20905.47330829])]",Success
247,"[array([ -25.0771549 , 9064.39186896])]",Success
268,"[array([  -64.20632621, 25165.96867276]), array([    54.43005432, -21334.64574088])]",Success
271,"[array([  -59.84217749, 24058.42437649]), array([    56.99254999, -22916.50897481])]",Success
274,"[array([  -48.74327013, 19861.47207127]), array([    70.73072351, -28824.06706829])]",Success
276,"[array([  -60.25660917, 24873.36800774]), array([    54.66316866, -22565.27898371])]",Success
277,"[array([  -60.53818211, 25193.41657098]), array([    53.97987905, -22464.42412796])]",Success
278,"[array([  -61.10929704, 25549.13839431]), array([    53.53376435, -22382.9913817 ])]",Success
281,"[array([ -159.57959768, 67607.90686101]), array([   122.3521048 , -52542.49478934])]",Success
282,"[array([  -55.00403154, 23439.07755594]), array([    57.96388974, -24700.87470693])]",Success
286,[],Success
287,"[array([ -160.49370254, 67996.23893637]), array([   120.98877313, -51959.96944465])]",Success
288,[],Success
291,"[array([  -57.98540279, 25127.69604882]), array([    54.23634658, -23503.40701929])]",Success
293,"[array([  -59.35298305, 26073.55962655]), array([    52.21092285, -22936.37856274])]",Success
294,"[array([  -54.8246753 , 24160.99483767]), array([    56.55338128, -24925.48929766])]",Success
295,"[array([  -59.2209936 , 26226.04742838]), array([    52.53075583, -23270.25304382])]",Success
296,"[array([  -61.91708136, 27680.61242237]), array([    49.58300141, -22167.33105328])]",Success
302,"[array([  -55.94585049, 25699.56760995]), array([    52.83774768, -24272.10742755])]",Success
310,"[array([  -56.40320714, 27057.93335505]), array([    50.52634102, -24239.18653085])]",Success
311,[],Success
312,[],Success
313,[],Success
314,[],Success
289,"[array([  -59.91824955, 25766.37509192]), array([    54.00357256, -23234.02985218])]",Success
290,"[array([  -62.29124953, 26843.12687694]), array([   127.09931723, -55100.35734685])]",Success
292,"[array([  -58.79828227, 25768.213722  ]), array([    52.86904372, -23169.84577735])]",Success
297,"[array([  -57.08868511, 25707.77896777]), array([    52.95886533, -23848.79307615])]",Success
298,"[array([  -58.30054617, 26343.96433728]), array([    51.74173473, -23380.67286632])]",Success
299,"[array([  -51.20294782, 23305.05360497]), array([    58.7256558 , -26732.38075128])]",Success
300,"[array([  -58.17424119, 26539.63747465]), array([    51.84566265, -23659.24800802])]",Success
301,"[array([  -59.86045108, 27405.50951526]), array([    50.1664509 , -22971.12675725])]",Success
303,"[array([  -60.60800469, 27987.26324679]), array([    49.25909545, -22748.06491624])]",Success
304,"[array([  -54.59010521, 25286.51413606]), array([    53.64071208, -24846.9323976 ])]",Success
305,"[array([  -52.27350414, 24363.80885572]), array([    56.09257294, -26148.3853622 ])]",Success
307,"[array([  -57.13615569, 27062.78369778]), array([    50.55256573, -23944.79768617])]",Success
308,"[array([  -80.81758864, 38439.27020073]), array([    40.54215668, -19294.52823409])]",Success
315,[],Success
316,[],Success
317,[],Success
318,[],Success
319,"[array([  -56.43142285, 27071.35407048]), array([    50.41740736, -24186.96038065])]",Success
320,"[array([  -56.12503838, 27204.75086154]), array([    49.99373167, -24233.02995367])]",Success
321,"[array([  -49.78455288, 24301.32781827]), array([    57.75974824, -28210.73713869])]",Success
322,"[array([  -60.58067718, 29732.69076934]), array([    58.49168831, -28774.41582596])]",Success
323,"[array([  -56.27399397, 27837.34703583]), array([    49.06534185, -24272.81909693])]",Success
324,"[array([  -53.7276594 , 26660.94193935]), array([    51.18022727, -25397.15845426])]",Success
326,"[array([  -56.88481296, 28636.43310038]), array([    47.6726975 , -24002.01640563])]",Success
343,[],Success
306,"[array([  -91.67368264, 42922.58532468]), array([    47.79872947, -22442.75538857])]",Success
309,"[array([ -126.64199457, 59349.16449051]), array([    454.9730916 , -217303.90766614])]",Success
325,"[array([  -53.74749254, 26933.59953903]), array([    50.5318306 , -25322.69882767])]",Success
327,"[array([  -38.78226647, 19641.17501033]), array([    77.30938644, -39156.64512325])]",Success
328,"[array([  -78.17960559, 39718.93087985]), array([    80.3215126 , -41052.61287288])]",Success
329,"[array([  -54.17905271, 27640.85352737]), array([    49.37837715, -25195.07043527])]",Success
330,"[array([  -58.807414  , 30014.76550046]), array([    46.07352514, -23517.71950009])]",Success
331,"[array([  -55.61327456, 28680.01244725]), array([    47.66852105, -24583.24816921])]",Success
332,"[array([  -56.96969589, 29468.72126846]), array([    46.52903449, -24069.02807562])]",Success
334,"[array([  -54.31994259, 28291.93959539]), array([    48.25945313, -25136.27586944])]",Success
337,"[array([  -53.44063837, 28147.45140275]), array([    48.479904 , -25534.9223319])]",Success
338,"[array([  -53.193228  , 28087.67396811]), array([    48.68532732, -25708.09357334])]",Success
339,"[array([  -54.08626861, 28622.28680062]), array([    47.77620394, -25283.33059498])]",Success
340,"[array([  -29.10225621, 15430.38037592]), array([   182.00458643, -96559.28390866])]",Success
341,"[array([  -54.60137593, 29002.27321752]), array([    47.18637426, -25065.10029865])]",Success
342,[],Success
344,[],Success
345,[],Success
346,[],Success
347,[],Success
350,[],Success
352,[],Success
353,"[array([  -53.33145646, 28789.67093297]), array([    47.50533097, -25644.8074963 ])]",Success
355,"[array([  -50.25008342, 27240.78178865]), array([    50.47441415, -27371.38883743])]",Success
356,"[array([  -52.97797638, 28806.10377732]), array([    47.21468188, -25673.31210597])]",Success
333,"[array([  -52.3712451 , 27162.06379908]), array([    50.33960197, -26110.45377255])]",Success
335,"[array([ -146.93093121, 76646.12761836]), array([   120.91191214, -63928.29476402])]",Success
336,"[array([  -54.24085778, 28467.38098087]), array([    47.96505606, -25174.31505376])]",Success
348,[],Success
349,[],Success
351,[],Success
354,"[array([  -63.51836388, 34377.88387462]), array([    41.26375464, -22333.61804596])]",Success
357,"[array([  -61.32776614, 33493.10305599]), array([    44.95740625, -24578.12108413])]",Success
358,"[array([  -52.87440565, 29098.51917504]), array([    46.92603501, -25825.54437885])]",Success
359,"[array([  -52.62732898, 29168.09754478]), array([    46.73132117, -25900.58743084])]",Success
362,"[array([  -52.64857021, 29474.29427469]), array([    46.28686798, -25913.64599047])]",Success
364,"[array([  -52.64857021, 29668.94773202]), array([    46.09480629, -25976.73838796])]",Success
366,"[array([  -52.79588056, 29908.74920987]), array([    45.62606962, -25847.36595418])]",Success
372,"[array([  -52.58461893, 30486.23696347]), array([    45.01070262, -26095.63073672])]",Success
373,"[array([  -53.87980659, 31547.26419912]), array([    43.75040295, -25617.06076138])]",Success
374,"[array([  -51.15138811, 30118.55222722]), array([    45.20848825, -26620.00097114])]",Success
375,"[array([  -55.47940314, 32739.24363096]), array([    42.31114013, -24971.40116867])]",Success
376,"[array([  -52.02853117, 30919.38984015]), array([    44.38352251, -26377.02068901])]",Success
377,[],Success
378,[],Success
379,[],Success
380,[],Success
381,[],Success
382,[],Success
383,[],Success
360,"[array([  -59.20550767, 32826.04186252]), array([    45.61735837, -25318.25677667])]",Success
361,"[array([  -52.75182674, 29345.09664436]), array([    46.37764767, -25799.54950538])]",Success
363,"[array([  -52.64857021, 29649.67970941]), array([    48.51025465, -27340.09897429])]",Success
368,"[array([  -44.17185226, 25336.69217675]), array([    61.25488905, -35178.12172094])]",Success
369,"[array([  -55.77876436, 32049.94423957]), array([    43.31056998, -24890.6378136 ])]",Success
370,"[array([  -51.93745411, 29942.97404207]), array([    45.47221086, -26216.34866835])]",Success
371,"[array([  -52.08381304, 30141.6797092 ]), array([    45.38423543, -26264.85156959])]",Success
384,"[array([  -93.77999599, 56001.31492358]), array([    45.49327465, -27262.70924273])]",Success
385,"[array([  -51.15272509, 30592.17287368]), array([    44.73188093, -26752.39319444])]",Success
386,"[array([  -50.90914068, 30786.46745321]), array([    44.360662  , -26826.69981126])]",Success
387,"[array([  -50.57197268, 30768.38072383]), array([    44.46119264, -27050.75137826])]",Success
388,"[array([  -51.055915  , 31145.99639341]), array([    43.73232063, -26678.63048779])]",Success
389,"[array([  -51.45140064, 31569.22007189]), array([    43.4711834 , -26673.27378983])]",Success
390,"[array([  -50.6756585 , 31499.61128912]), array([    43.40660912, -26981.52193532])]",Success
391,"[array([  -50.1953205 , 31288.22563301]), array([    43.76534143, -27280.93457224])]",Success
392,"[array([  -50.7303755 , 31753.93090211]), array([    43.06905349, -26958.83555802])]",Success
399,"[array([  -49.18664568, 31760.97955186]), array([    43.06382672, -27808.65617976])]",Success
404,"[array([  -47.78450221, 31477.19356384]), array([    43.36744738, -28569.06869617])]",Success
405,"[array([  -48.91683638, 32255.08844639]), array([    42.30103474, -27893.90483596])]",Success
407,[],Success
408,[],Success
409,[],Success
410,[],Success
411,[],Success
412,[],Success
365,"[array([  -52.64857021, 29729.88575533]), array([    46.09480629, -26029.48102375])]",Success
367,"[array([  -53.04849243, 30331.56016909]), array([    45.06965414, -25770.3728426 ])]",Success
393,"[array([  -49.07868886, 30868.34615396]), array([    44.15028495, -27768.89149635])]",Success
395,"[array([  -48.85671875, 31133.50197349]), array([    43.74618331, -27877.6756131 ])]",Success
396,"[array([  -49.55136404, 31714.60510256]), array([    43.02608153, -27538.28534403])]",Success
397,"[array([  -38.58058233, 24717.75357577]), array([   117.47570575, -75504.78054546])]",Success
398,"[array([  -48.18128024, 30963.59974852]), array([    43.92999081, -28231.70315291])]",Success
400,"[array([  -49.80643965, 32241.52850447]), array([    42.28465081, -27372.49607821])]",Success
401,"[array([  -99.6128793 , 64485.58310575]), array([    30.11552165, -19508.76714868])]",Success
402,"[array([  -48.54764011, 31622.3479812 ]), array([    43.0860306 , -28065.03425628])]",Success
403,"[array([  -48.77663841, 31870.50566125]), array([    42.7299477 , -27919.70604191])]",Success
406,[],Success
413,[],Success
414,[],Success
415,[],Success
416,[],Success
417,"[array([  -44.58639069, 29539.95631362]), array([    45.99226788, -30471.85124523])]",Success
418,"[array([  -49.56448286, 33068.17863259]), array([    41.50521735, -27691.84070416])]",Success
419,"[array([  -47.93560314, 32111.54026235]), array([    42.54284778, -28499.19240579])]",Success
420,"[array([  -48.30527223, 32467.87379357]), array([    41.94408412, -28192.25737086])]",Success
421,"[array([  -46.75418551, 31492.12307205]), array([    43.00595967, -28967.52128013])]",Success
422,"[array([  -47.54409231, 32096.74095302]), array([    42.39348231, -28619.88836861])]",Success
424,"[array([  -47.99262148, 32460.6346955 ]), array([    42.21757574, -28555.18930324])]",Success
427,"[array([  -56.87395097, 38910.67372273]), array([    39.16999736, -26824.74897867])]",Success
428,"[array([  -47.93661582, 32818.13771574]), array([    41.77049511, -28597.03489478])]",Success
423,"[array([  -61.663247 , 41523.2772423]), array([    69.68791613, -47148.12756028])]",Success
426,"[array([  -52.34511009, 35682.55578734]), array([    49.28100608, -33661.95905527])]",Success
431,"[array([  -46.68356355, 32338.67706048]), array([    42.13389422, -29189.65003374])]",Success
