Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
0,(-0.29998043837302735+0.06243735945901162j),(27313.800389502292+1458.0620884609875j),0,14281.316433915566,0
1,(0.29998025781617743+0.09590596577363585j),(-29686.529016065437-1403.0180406485324j),0,533602.8193501522,0
