Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
57,(9.098022736096187+0.0014379910231606264j),(-57.876379085911005+0j),3793.1034482758623,21.551328182522052,0
58,(9.248695748361765+0.055261579667770046j),(-927.4280761753652+111.88885275804311j),1379.3103448275863,12.82636031183315,0
59,(9.253001238141696+0.001087216937814731j),(-1161.4477155467491-16.170242071655338j),2413.793103448276,342.7482954753456,0
60,(9.531528588992948+0.0014047991764987897j),(-3170.009424977249-30.73412027655527j),344.82758620689657,7.240051676676658,1
61,(9.647747341866996+0.0010679406001937162j),(-34.29337831619819-1.0159338295534401j),0,5.42326198759393e-06,0
62,(9.77288178647138+0.0025146287003872947j),(-104.5434730474779-3.9930117107590237j),0,8.438957713645383e-07,0
63,(9.830132898033412+0.036940640471816305j),(-188.66193558420798-7.862060760838867j),0,0.0001983086262111617,0
64,(9.081055155751619-0j),-164.91466408797038j,0,0.0051572104553807546,0
65,(9.249063177358778+0.05531211423185269j),(-903.2471380733284+125.53944375885344j),0,0.10991647201252713,2
66,(9.253001200039046+0.0010872628327072043j),(-515.1483362211957-14.88375377735194j),0,0.003468495516132525,1
67,(9.531528597052672+0.0014047927702521162j),(-10134.886607645138-13.558485941778308j),0,6017.07322521907,0
68,(9.647747316066663+0.0010679157011317896j),(-91.6866446545394-1.0988732481154944j),2413.793103448276,25.950920431067125,0
69,(9.772881896802327+0.0025148145089125312j),(-237.99683181834794-4.55573781893883j),2068.9655172413795,56.21225180500109,0
70,(9.83011073697671+0.03693579788675717j),(-203.0391207552685-7.484858996972654j),1379.3103448275863,5.560491305877024,0
71,(10.0171825768487+0.2571468189021618j),(-392.7528543868594+88.18288599225346j),1379.3103448275863,0.3891666530686234,0
72,(10.155790415165683+0.0010658214351828197j),(-212.96371143711613-2.9451128266765254j),2413.793103448276,57.368953026278305,0
73,(10.269374423416146+0.0012953025118958854j),(-633.4199749233157-12.45082236667104j),2758.6206896551726,180.76456319899185,0
74,(10.335872188152706+0.0016700934747835726j),(-2144.510179024154-32.31693767493891j),7931.034482758621,876.4277209320705,0
75,(10.51429102852418+0.0017754158458314787j),(-59.26174155458945-0.2731413013082795j),2413.793103448276,14.921787257597597,0
76,(10.703581675362129+0.04027851961074512j),(-53.0077824401753-23.868216042654744j),0,0.354015229514248,0
77,(10.73879243797342+0.004706328088845603j),(-24.15811851571157-1.7871624491187927j),0,0.07600747641715609,2
78,(10.779342482266337+0.005385499436213225j),(-155.60256998981023-31.181346580254846j),0,0.0014573669301267593,1
79,(10.908712405941934+0.0022684689769337843j),(-760.3410023935286-37.08925883785177j),0,4.9800897142961846e-05,0
80,(11.00818225791648+0.001460342134901685j),(-115.05836132844014-2.0114833511910932j),0,1.440050850684933e-06,0
81,(11.118446862209684+0.0031511542724273665j),(-25.510942099225705-2.2325186601630866j),0,1.0995207770222002e-07,0
82,(11.24232842011933+0.0012964309001777653j),(-75.53206437464056-5.197783280869526j),0,1.7245850847956238e-07,0
83,(11.301325861378881+0.0010996008397900414j),(-23.446730742346137-0.1754097842711851j),0,8.778563461788448e-09,0
84,(11.512764287339259+0.08388394357394799j),(-642.2972726975519+8.838572177807979j),0,7.968944968980224e-05,0
85,(9.901219594649746+0.12347962242250111j),(-1632.7077669780847+162.19985146926706j),0,6.512618917760835e-05,0
86,(10.369527640166384-0j),-18.83647645417995j,0,0.001260540635225332,0
87,(10.514290936450596+0.0017754335727448872j),(-27.245893055176783-0.6179407034238965j),0,0.0009338549573494198,0
88,(10.703601345763932+0.04025978819196863j),(-44.774196969126585-23.352818693724082j),1034.4827586206898,0.8058444836348524,0
89,(10.738790869981496+0.004707417258111397j),(-20.192617284743488-1.5156067676830318j),2068.9655172413795,3.7938273857900473,0
90,(10.779342110312637+0.005385722068684604j),(-332.50376883263976-40.992207427059j),2413.793103448276,71.59483428668781,0
91,(10.908712442690714+0.0022686299243440847j),(-8531.306839719546-112.28760397026562j),0,4258.593910999144,0
92,(11.008182361450684+0.001460348446267499j),(-278.4990831575565-1.8195776443338012j),2068.9655172413795,61.19803570776251,0
93,(11.118446695665872+0.003150845063505838j),(-56.51582069617374-2.4253911826530525j),2068.9655172413795,11.349979985600719,0
94,(11.242328474741626+0.0012964691795017845j),(-200.47926071130968-5.098760113892736j),2413.793103448276,48.35032873889537,0
95,(11.301325893659731+0.0010995783723509558j),(-62.40038307553974+0j),2413.793103448276,15.094851847324835,0
96,(11.50080287893881+0.08437410220631472j),(-536.7380982205991+62.20345362046871j),1379.3103448275863,2.9941109241738855,0
97,(11.574973044849523+0.001055682630110077j),(-709.5865660717739-14.673166082559312j),2758.6206896551726,181.26832035766762,0
98,(11.702274369193619+0.0028759625323295066j),(-350.6858265459899-16.125767808211002j),2068.9655172413795,67.56895347580151,0
99,(11.808902547743722+0.0012995353291847694j),(-11.870621435537501-0.29213223165416724j),3448.2758620689656,3.3776254326282635,0
100,(11.964999706280288+0.0016222583006822967j),(-362.05074911217383+9.893755004936317j),0,0.12685792519015365,0
101,(11.986215430075386+0.0015802674541547854j),(-183.9646857086234-17.818468883802343j),0,5.307829515945757e-05,0
102,(12.102480321802908+0.0011569438805327608j),(-296.9490772403385-15.40335020349706j),0,1.6318863892971903e-06,0
103,(12.149369710152857+0.05018663651985899j),(-78.17162648158353-29.929913462058288j),0,0.0003578141926862822,0
104,(11.19219303696472-0j),249.88839481875766j,0,6.400643701547524e-05,0
105,(11.579159040468474-0j),-169.8360814226896j,0,0.029798459808723497,0
106,(11.715757374370181-0j),-16.945431014780524j,0,0.022250517865562404,1
107,(11.808902386247095+0.0012996588795066387j),(-26.75269114268324-0.7468951271099369j),0,0.014278936283151899,0
108,(11.964999741785405+0.0016221846264590609j),(-322.1804089683067+12.063174309553151j),2068.9655172413795,64.12882347159739,0
109,(11.986215432962013+0.001580209226864276j),(-518.1729624635518-22.565602004464154j),2758.6206896551726,124.93133605589662,0
110,(12.102480303084782+0.0011569415277394746j),(-899.6556583150339-18.199625826867184j),3103.4482758620693,232.34985194642405,0
111,(12.149361824308226+0.05020641800856918j),(-81.37185042406144-29.125413154672934j),1379.3103448275863,1.0859227647967955,0
112,(12.18360309413633+0.0017320812180299406j),(-32.3210574080654-0.7121986143400052j),2068.9655172413795,6.346156362262696,0
113,(12.233145473694083+0.0012715834698715702j),(-157.92716858668805-4.861900812397964j),2068.9655172413795,31.533884586425025,0
114,(12.536747447495266+0.0009810859037666778j),(-164.14476895426873-1.819416750863696j),4137.931034482759,46.65032773199205,0
115,(12.539397593197501+0.016484467060455553j),(-559.9448182426866-29.813205763089357j),1724.1379310344828,42.90840172822347,0
116,(12.73381896680544+0.001003344961361997j),(-11.467265744380363-0.2248021468281462j),2413.793103448276,2.469500715495567,0
117,(12.833941146589183+0.0015728283513274984j),(-16616.12618617542-139.4076452368616j),0,7333.943710038476,0
118,(12.934088040510566+0.002266981965985271j),(-542.1814911103367-9.2698012004726j),2068.9655172413795,97.50707909479158,0
119,(13.041091520424748+0.0008650233157748957j),(-20.48805834771012+0j),6206.896551724139,6.385306605939381,0
120,(13.064074939435336+0.0016985781859087273j),(-41.39899955822847-0.885544223560303j),2413.793103448276,8.46026701043565,0
121,(13.075462376409497+0.0315884245434103j),(-52.870082624331836+3.7930252092695116j),1724.1379310344828,1.7197288772547377,0
122,(13.088924384318414+0.0008600252659192426j),(-3.5517640676220723+0j),4827.586206896552,1.0404244545489068,0
123,(13.27291035778265+0.0015672480110394181j),(-120.2547326048883-3.0350947095755014j),0,0.009934709180593245,0
124,(13.319533449995859+0.001009301345338851j),(-131.3824939342583-8.425513681894664j),0,4.4339707951248224e-06,0
125,(13.382451009427573+0.0008272127101457561j),(-44.684029783505345-3.266123225860151j),0,1.1603352131032824e-06,0
126,(13.558394473464617+0.0009766002823880235j),(-56.67138926399611-3.365700711967984j),0,8.760044234953101e-08,0
127,(13.610003083433753+0.03914706334725173j),(-240.79205218465228+24.944556162538905j),0,8.805781877741146e-05,0
128,(12.849307510616482-0j),-83.9660562995175j,0,0.0033879317593840446,0
129,(12.959400063629895-0j),-8.659651238016837j,0,0.0015268119290524065,0
130,(13.041091584668324+0.000865133607672664j),(-6.525826924762172-0.12825497566500296j),0,8.430029437249992e-05,0
131,(13.064075237411885+0.0016982148759108254j),(-25.113875439576002-1.0466364860659996j),0,0.0014643833599249931,0
132,(13.075418851012333+0.03155746372283346j),(-54.631103271283614+5.1172827177417j),0,0.03911667840673218,0
133,(13.088923812431734+0.0008605094143292794j),(-3.3351654450427377-0.11788293178523451j),0,0.0004404124820497835,0
134,(13.272910489207202+0.0015672826425454714j),(-194.03902498264245-2.892180857881179j),2068.9655172413795,34.96283822100076,0
135,(13.319533489208652+0.0010092371773912062j),(-360.44224186363874-9.69491276819732j),2413.793103448276,74.18064264866062,0
136,(13.382450970950975+0.0008271624182679736j),(-125.09646056119739-2.9172569142943843j),2413.793103448276,25.82729279117364,0
137,(13.55839457011854+0.000976563989771245j),(-200.13187702233347-2.992674476503816j),4137.931034482759,52.50845705605522,0
138,(13.609957877376942+0.03915278398668964j),(-284.5859872913785+30.909431236119683j),3103.4482758620693,16.63416417626136,0
139,(13.72844110853142+0.001091265918802463j),(-61.97498210504074-1.2145002714491144j),2413.793103448276,12.317189352969159,0
140,(13.814487301938112+0.0009820453651294093j),(-160.55916135398252-3.485020696399456j),2413.793103448276,31.855863195028952,0
141,(13.839438909978497+0.05817911797337469j),(-16.44845527904212+0.8571478704381742j),1379.3103448275863,0.1295110202146868,0
142,(13.983041404782167+0.0107299367037611j),(-1045.1687490041472-110.32084117057752j),1724.1379310344828,97.56558734711938,0
143,(14.032827041089822+0.0010241511095291495j),(-366.818783692079-5.214771425043898j),2413.793103448276,71.6164744416601,0
144,(14.128356240860064+0.002264811370008455j),(-779.7120388945582-22.14209968233545j),2413.793103448276,143.24080334363506,0
145,(14.269899984940917+0.0008207180757207826j),(-159.00438612683598-4.598475055570804j),2413.793103448276,30.77748431791856,0
146,(14.287007950845164+0.009345519602018819j),(-2025.3202172720457-38.26257247617879j),7586.206896551725,460.24288135071413,0
147,(14.40833190748268+0.001034427675266138j),(-6107.043167260545-44.42490811194331j),0,7.213962085627342,0
148,(14.529818847560097+0.022413847779890018j),(-47.317626310256415-38.89725883088451j),0,0.00011576408104078455,0
149,(14.611652189634484+0.0012104891133585028j),(-11.916066409486506-0.8823490147502925j),0,1.397041647907749e-07,0
150,(14.679925005963284+0.0012962207626625772j),(-1.531246667258143-0.08677357670690662j),0,3.7815218742102855e-09,0
151,(14.081503024852303-0j),-118.46794884026374j,0,0.016612928286788176,0
152,(14.269900034235247+0.0008208507019253908j),(-116.52978583825319-4.490083386614561j),0,0.003695767192220081,0
153,(14.287007447301733+0.009342452158577355j),(-995.7813777120341-3.2015718829647533j),0,0.4319418629465887,0
154,(14.408331822430227+0.0010344654501965853j),(-561.6934782175-35.640728208184306j),1724.1379310344828,81.90926076279318,0
155,(14.52983401966226+0.022402128558003165j),(-62.18630681809022-39.49788590477571j),1379.3103448275863,3.220531139078998,0
156,(14.611652422867238+0.001210547266881147j),(-43.254333467846514-0.7645398237267673j),4482.758620689656,10.74612459464359,0
157,(14.679924563601649+0.0012951046196248007j),(-29.050163348034967-0.20859527841759956j),0,11.409187953962796,0
158,(14.72311109192825+0.0008353581462515378j),(-564.9619179272914-12.411018232199972j),2413.793103448276,106.03206894965838,0
159,(14.747148749432874+0.17336931427498842j),(-101.88056855218795+46.07831828348534j),1379.3103448275863,0.11653858682316892,0
160,(14.822622348521062+0.0010690350909956456j),(-313.4208469504325-10.274113062534362j),2413.793103448276,57.90707278175398,0
161,(14.84823413433865+0.0009796026116831258j),(-687.8481947391618-11.991185796715403j),2413.793103448276,127.06739043965968,0
162,(14.946907471541632+0.0006997384170439004j),(-304.6244482271603-5.963911129101366j),2413.793103448276,56.73144944516391,0
163,(15.004336970274263+0.0013231095944789299j),(-149.04433802354862-4.404718517559623j),2413.793103448276,26.871997860467946,0
164,(15.067013759249226+0.07121566136589635j),(-113.93601874287904-61.32017660496999j),1379.3103448275863,0.8401019154975016,0
165,(15.104308384118298+0.000945110871607805j),(-156.29215802265134-2.67506938050172j),2413.793103448276,28.470177221104947,0
166,(15.21217888940841+0.034847576199474435j),(68.37372100205111+48.00338615288987j),0,6.862923333419286,0
167,(15.220056399479489+0.0009324757336214472j),(-1379.1866345916274-25.089555701083043j),3793.1034482758623,312.11407626983157,0
168,(15.231296265920273+0.11331608333919767j),(-270.7994288435844-93.2616456757219j),1379.3103448275863,0.6111707646388741,0
169,(15.259102706476181+0.0011364633364503835j),(-32.03687145755982-1.5994141032387437j),2413.793103448276,5.739436613110209,0
170,(15.31567821084262+0.0008607708035551791j),(-9970.204027467676-68.00067828866115j),0,3880.9623972525396,0
171,(15.469656445110868+0.0009518154242926115j),(-473.4702862871523-9.141923084448521j),2413.793103448276,84.07797145645706,0
172,(15.519037436423968+0.0012250182069671377j),(-21.36917414402147-0.41737955674182875j),0,7.980295051331941,0
173,(15.592966627122287+0.0016918825417944587j),(-500.9192490995657-13.609047897437446j),2068.9655172413795,76.31301044577128,0
174,(15.740735300005927+0.002922141388127668j),(-16.735101368562354-0.10506099392694024j),3448.2758620689656,0.20759540720868971,0
175,(15.783534004636682+0.0009107612860985503j),(-459.0743420503933-24.286472412552126j),0,0.00014502164028702824,0
176,(15.858435453628903+0.0011656272892750818j),(-895.6638184747071-61.63653772183246j),0,8.259139324201882e-05,0
177,(15.964024825542202+0.001319895414062933j),(-90.63084427790008-10.64581068821232j),0,4.593779460573465e-06,0
178,(16.00941348245458+0.012637567003974705j),(-24.327253216672677-32.04767586663467j),0,7.9580511807734e-06,0
179,(16.01187173806401+0.0009081875275109019j),(-169.02676640682202-9.216258609112854j),0,1.8400798235588227e-06,0
180,(16.101556462643675+0.0012077939907847123j),(-8.068722744111314-0.1468201886510305j),0,1.9600343334645244e-09,0
181,(16.215911491238348+0.08552440110869047j),(-899.9573249895919+23.929082074616723j),0,0.0001485975745130363,0
182,(16.217584984142178+0.0007055548985267808j),(-67.82643344915512-4.263656834834024j),0,2.4981052278623577e-08,0
183,(15.289933722828152-0j),-213.68551359857582j,0,0.003740785127517362,0
184,(15.47539811632278+0.010588420637638082j),(-18.23818789348751-4.61898425233362j),0,0.0004007634038752173,0
185,(15.519037987033922+0.0012236353806551893j),(-2.4077050809100866-0.2913808322310426j),0,3.641002773156555e-05,0
186,(15.592966456073828+0.001691934322149372j),(-419.21696810690065-11.2497761739451j),0,0.06930360877989791,0
187,(15.740734991291749+0.002922122154822406j),(-66.38376580399286-0.6605827586411794j),3103.4482758620693,11.750081769782966,0
188,(15.783534001515477+0.0009107642492451213j),(-2152.9166460203064-193.73972789638745j),7241.379310344828,583.4897102129942,0
189,(15.858435465209144+0.001165642781083099j),(-20853.8853897371-195.80864638851486j),0,7701.899610387341,0
190,(15.96402484759238+0.001319800947803895j),(-244.54330539897182-11.321922659169115j),2413.793103448276,41.57876336178298,0
191,(16.009411945074618+0.012625172042471775j),(-43.913533090521035-31.81924273435711j),1379.3103448275863,4.2812630183262765,0
192,(16.0118717509986+0.0009081577493824328j),(-462.2126565180651-9.30277544103621j),2413.793103448276,79.56110758821211,0
193,(16.10155619601583+0.001207335488724107j),(-35.448979372544834+0j),6896.551724137931,9.101938173068433,0
194,(16.216131851843404+0.08551326727933352j),(-910.7951672185507+29.211115353809042j),1379.3103448275863,3.36618177545459,0
195,(16.21758508184744+0.0007055161105660849j),(-188.1525530231559-4.131299391500847j),2413.793103448276,32.21536006668726,0
196,(16.263152052916478+0.0009631514372170011j),(-17.406166873469626-0.28847349446470394j),4137.931034482759,3.80452558003482,0
197,(16.412218953263313+0.0014956386839358195j),(-87.37339642446203-5.098003057487228j),2068.9655172413795,12.82613932648868,0
198,(16.42679659850337+0.0007188912960086098j),(-335.3374823775193-4.327724272620415j),2413.793103448276,56.51761399579907,0
199,(16.519989768059972+0.001667314069372594j),(-3917.957054525435-74.73100549668945j),9655.172413793103,1044.9227558610894,0
200,(16.585164921813167+0.013496784038598447j),(-431.6457304821664-84.71650018222397j),1724.1379310344828,30.058918533705103,0
201,(16.609639537371624+0.0018021955188500375j),(-1798.9597608046704-44.51739717679146j),2758.6206896551726,310.6584373512264,0
202,(16.649089358152395+0.16422313117134477j),(-332.7824751616528-117.59044831660889j),2068.9655172413795,0.5894580096419045,0
203,(16.72901714562662+0.0010475238163670166j),(-621.1921350545589-16.37100526412587j),2413.793103448276,101.53617956081801,0
204,(16.829141027973378+0.0010824493019808551j),(-18849.31213375651-150.33380582856907j),0,6527.278528893223,0
205,(16.91212775483003+0.0007643159352137643j),(-192.78410237702587-1.3585098214083j),0,0.1606825785198806,0
206,(16.979992896644728+0.001112772165821408j),(-4.179445030219159-0.10341501935407517j),0,0.000586801061557951,0
207,(17.061900629053504+0.09958201504748815j),(-225.559438426473+149.5650899048026j),0,0.0033393472338657257,0
208,(16.617964602004513+0.15362674979836607j),(-574.3194158258037-303.22234799999876j),0,0.015589566748067855,0
209,(16.709573417049917-0j),-2.680723515622038j,0,0.00563358520185216,0
210,(16.733557565842965-0j),-24.709729183341594j,0,0.07725984505135894,0
211,(16.829141038084455+0.0010824355999124937j),(-7018.579907750523-50.52231118405422j),0,6.753079336545566,0
212,(16.91212771310279+0.000764178187837851j),(-13.437649953278648-1.2519761710602275j),1724.1379310344828,1.7377248678600168,0
213,(16.97999269053777+0.0011130867528411543j),(-7.194232539460825-0.13899178758761876j),2413.793103448276,1.1606658186909986,0
214,(17.0620059680946+0.09954587836922477j),(-222.00370234234836+150.46190154668116j),1379.3103448275863,0.7860463915469071,0
215,(17.10731178839957+0.000763609238538428j),(-279.12314583446044-7.879238353517036j),2413.793103448276,45.24472335545897,0
216,(17.119520618457507+0.010084376211104105j),(-15.50646795076281+4.9428384124141465j),0,3.15274639186589,0
217,(17.227893133735705+0.0012302265573374746j),(-236.38856241544917-7.096150803666154j),2068.9655172413795,33.586938432236806,0
218,(17.289306423576196+0.0012814404042174982j),(-781.5527444163044-23.499271529010578j),2413.793103448276,122.50058270004322,0
219,(17.382469261798974+0.001575005070892313j),(-1425.8945811064796-42.50576238108985j),2413.793103448276,219.74380994771442,0
220,(17.566492923628356+0.002241488278625482j),(-213.96093320104436+9.418643931899673j),2068.9655172413795,28.53614199861132,0
221,(17.588312200065385+0.0013511975864584766j),(-1032.01839270181-45.66650920758311j),2413.793103448276,158.92150833543747,0
222,(17.641798555806037+0.01927078877934486j),(-21.553152020261756-9.837767109903178j),0,2.726098760787626,0
223,(17.649361529893866+0.0006435949472834123j),(-237.47680406769942-1.3162197061430185j),0,80.34883895983026,0
224,(17.719199067205412+0.0008970585927814312j),(-1099.3982096623492-28.801466935143843j),2413.793103448276,171.0756551665233,0
225,(17.805054521963427+0.0009743933633328967j),(-418.6815237501516-13.478181946433569j),2413.793103448276,64.68033934821761,0
226,(17.992504888998496+0.0017982971480744708j),(-1246.957782684734-34.63519853884285j),2068.9655172413795,164.75602434537166,0
227,(18.02227324574482+0.07036787979555378j),(-169.3897471088799+20.725738735182706j),1379.3103448275863,0.7339330189362402,0
228,(18.046049813323968+0.000749395050299276j),(-617.9365849810822-23.20424796735097j),2413.793103448276,94.96599065392739,0
229,(18.17593702981877+0.028068290966021633j),(-63.84815357603564-3.2095649552333256j),1379.3103448275863,0.868185978878206,0
230,(18.283876691673417+0.0014122223469802558j),(-157.33916086710505-10.958056823081536j),0,0.007016414936210986,1
231,(18.338758922914792+0.0010012717578350625j),(-391.7377023843321-31.72766522137344j),0,2.0155844271961698e-05,0
232,(17.99250993611244+0.0017970780414965873j),(-596.9800351667859-33.616214710057264j),0,0.0011014340657990321,0
233,(18.02181491855751+0.07012825901432433j),(-174.0819391131787+19.207603462135168j),0,0.03990431913790337,0
234,(18.046049800221645+0.0007493996553916857j),(-416.4512331105825-22.675798078999115j),0,0.010955701390711588,0
235,(18.175922006361734+0.028060266642925775j),(-75.90163593116596-2.0279206648140344j),0,1.0844785052134633,0
236,(18.28387666957465+0.0014122480509348163j),(-592.1473932629224-42.53736237792289j),5517.241379310345,128.07759277720947,0
237,(18.338758928649053+0.001001286469429034j),(-11204.168406959589-104.71948330025884j),0,3619.536272188354,0
238,(18.39402413864902+0.0013310095620793485j),(-578.21417296927-17.903788042827657j),2413.793103448276,84.86354505939605,0
239,(18.429053764245275+0.0007895228415867268j),(-266.2939517484542-8.51908968086924j),2413.793103448276,40.04947092409854,0
240,(18.53564447581687+0.0009695881855254591j),(-11236.589214172485-75.4863127755817j),0,3578.649310688119,0
241,(18.6215778512638+0.018513767064879554j),(-137.35039293686833-37.0018031536566j),1724.1379310344828,6.944191772330086,0
242,(18.72699197049241+0.0011888476108058057j),(-2410.0472118093007-52.91774053192796j),6206.896551724139,517.3592878814916,0
243,(18.793883118757282+0.0007845730177551736j),(-280.3954674482453-11.735853185740176j),2413.793103448276,41.456264904829375,0
244,(18.85020068342135+0.000789103627155993j),(-277.0930153428151-2.1554617563139633j),0,87.15195513785334,2
245,(18.98447329666817+0.0013933281066315921j),(-70.85659454306634-1.5919541912951232j),2068.9655172413795,9.038818758478376,0
246,(19.019463949792247+0.0006033722585368659j),(-201.45211024245927-0.6767264664438561j),0,63.947079750879766,0
247,(19.021152018220654+0.0072026845925862466j),(-5.156230368912242+8.370996113556274j),3448.2758620689656,2.1764668932804487,0
