Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
212,(28.430687643570884+0.00020629432395409306j),(-30.04760760883373+0j),2413.793103448276,2.9989085185946305,0
213,(28.665209816404097+0.0007820810716143677j),(-46780.26622551738-274.20669504860444j),0,9714.207705108178,0
214,(28.697844863323155+0.00020477045220173185j),(-32.73435544946287-0.0012344434097486664j),2413.793103448276,3.236397029473537,0
215,(28.788489018673545+0.00020119529222918292j),(-21.67830671837357+0j),2413.793103448276,2.1359999082423977,0
216,(29.100357385182974+0.00020670744088087248j),(-2841.9180036270795-2.0733241586683535j),0,603.3759388556618,0
217,(29.17425033453504+0.0007712615317814993j),(-45710.54752197568-242.3636872911291j),5000,9330.721765762506,0
218,(29.261251621830368+0.0009759642698247016j),(-48476.050598842565-371.5769170637371j),0,9695.659708529387,0
219,(29.2905513779902+0.00019677071749050882j),(-6.786975141584748+0j),2413.793103448276,0.6545022181073176,0
220,(29.37516638586994+0.0001961599959532285j),(-2.1705402006402914+0j),3103.4482758620693,0.0012997816361492026,0
221,(29.437815678176253+0.00024605096679880935j),(-67.35394044705626-16.869296264029128j),0,1.0888857178507792e-05,0
222,(29.17317592635278-0j),461.95530956983566j,0,0.020649141303784035,0
223,(29.175218447121566-0j),-624.251800606617j,0,0.6892102014515111,0
224,(29.26125162414347+0.0009759171637764297j),(-7710.803656460393-251.03497030741156j),0,1.5280100273855037,0
225,(29.290551388968368+0.00019674676393588442j),(-74.01867815941785+0j),1034.4827586206898,0.012536707464799159,0
226,(29.37516637455054+0.00019616642641828721j),(-6.210710805089743+0j),2413.793103448276,0.5497316496908436,0
227,(29.437815671287495+0.00024606555823503124j),(-400.3363205453048-16.85142733756832j),2758.6206896551726,41.60385974563412,0
228,(29.854786883998077+0.00019549643555194507j),(-1864.2948824580008-1.0435940177332437j),0,381.01997045166104,0
229,(30.002379905237618+0.00019191961438913552j),(-3.86415752819185-7.071852534835726e-05j),2413.793103448276,0.3657568065894256,0
230,(30.08597610001364+0.0006606267613848971j),(-42164.17001718201-194.21150034248646j),0,8337.635145212542,0
231,(30.12094951913541+0.00019374966087570833j),(-42.41428055392517+0.0017402683460160445j),2413.793103448276,3.995185735847061,0
232,(30.169023846915103+0.00019697097913606854j),(-3958.783543662992-1.6751265805798863j),0,1138.727954695446,0
233,(30.41708870126097+0.0003187207337234099j),(-1019.0778511193658-35.88239465995291j),2758.6206896551726,101.93498707012648,0
234,(30.529701935239615+0.0001884169157344573j),(-0.420150015177616+0j),3103.4482758620693,0.00015942821053640646,0
235,(30.5466593947634+0.0001884704118779723j),(-21.25268835410891+0j),1034.4827586206898,0.003118570850762342,0
236,(30.61331163823862+0.0014667166833004508j),(-3221.134910809076-376.4859510535182j),0,0.0017611054249455126,0
237,(30.417088696356963+0.00031871522880424304j),(-5666.964744098021-26.52582492900444j),0,0.16685716081218815,0
238,(30.529701931311532+0.00018844480460220028j),(-1.2168097078710376+0j),2413.793103448276,0.10813166925179309,0
239,(30.546659397544104+0.00018849653573908137j),(-1.7956715197406508+0j),2413.793103448276,0.16613206462647837,0
240,(30.61331160802378+0.0014666921984192976j),(-16293.051051829385-1163.8676200138927j),8965.517241379312,2360.4732505769634,0
241,(30.68194419778966+0.00018970078041555223j),(-34.0733719148255-0.0019058809013180072j),2413.793103448276,3.1519808084686987,0
242,(30.874904051595923+0.00018654455925028816j),(-2.3794134840629804-4.9249033004517267e-05j),2413.793103448276,0.21886128168941865,0
